regex_automata::hybrid::dfa::Config	clone	core::clone::Clone	fn clone(&self) -> Config	
regex_automata::hybrid::dfa::Config	default	core::default::Default	fn default() -> Config	
regex_automata::hybrid::dfa::Config	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::hybrid::dfa::Config	get_byte_classes	-	fn get_byte_classes(&self) -> bool	Returns whether this configuration has enabled byte classes or not. This is typically a debugging oriented option, as disabling it confers no speed benefit.
regex_automata::hybrid::dfa::Config	get_cache_capacity	-	fn get_cache_capacity(&self) -> usize	Returns the cache capacity set on this configuration.
regex_automata::hybrid::dfa::Config	get_match_kind	-	fn get_match_kind(&self) -> MatchKind	Returns the match semantics set in this configuration.
regex_automata::hybrid::dfa::Config	get_minimum_bytes_per_state	-	fn get_minimum_bytes_per_state(&self) -> Option<usize>	Returns, if set, the minimum number of bytes per state that need to be processed in order for the lazy DFA to keep going. If the minimum falls below this number (and the cache has been cleared a minimum number of times), then the lazy DFA…
regex_automata::hybrid::dfa::Config	get_minimum_cache_capacity	-	fn get_minimum_cache_capacity(&self, nfa: &thompson::NFA) -> Result<usize, BuildError>	Returns the minimum lazy DFA cache capacity required for the given NFA.
regex_automata::hybrid::dfa::Config	get_minimum_cache_clear_count	-	fn get_minimum_cache_clear_count(&self) -> Option<usize>	Returns, if set, the minimum number of times the cache must be cleared before a lazy DFA search can give up. When no minimum is set, then a search will never quit and will always clear the cache whenever it fills up.
regex_automata::hybrid::dfa::Config	get_prefilter	-	fn get_prefilter(&self) -> Option<&Prefilter>	Returns the prefilter set in this configuration, if one at all.
regex_automata::hybrid::dfa::Config	get_quit	-	fn get_quit(&self, byte: u8) -> bool	Returns whether this configuration will instruct the lazy DFA to enter a quit state whenever the given byte is seen during a search. When at least one byte has this enabled, it is possible for a search to return an error.
regex_automata::hybrid::dfa::Config	get_skip_cache_capacity_check	-	fn get_skip_cache_capacity_check(&self) -> bool	Returns whether the cache capacity check should be skipped.
regex_automata::hybrid::dfa::Config	get_specialize_start_states	-	fn get_specialize_start_states(&self) -> bool	Returns whether this configuration will instruct the lazy DFA to "specialize" start states. When enabled, the lazy DFA will tag start states so that search routines using the lazy DFA can detect when it's in a start state and do some kind…
regex_automata::hybrid::dfa::Config	get_starts_for_each_pattern	-	fn get_starts_for_each_pattern(&self) -> bool	Returns whether this configuration has enabled anchored starting states for every pattern in the DFA.
regex_automata::hybrid::dfa::Config	get_unicode_word_boundary	-	fn get_unicode_word_boundary(&self) -> bool	Returns whether this configuration has enabled heuristic Unicode word boundary support. When enabled, it is possible for a search to return an error.
regex_automata::hybrid::dfa::Config	match_kind	-	fn match_kind(self, kind: MatchKind) -> Config	Set the desired match semantics.
regex_automata::hybrid::dfa::Config	minimum_bytes_per_state	-	fn minimum_bytes_per_state(self, min: Option<usize>) -> Config	Configure a lazy DFA search to quit only when its efficiency drops below the given minimum.
regex_automata::hybrid::dfa::Config	minimum_cache_clear_count	-	fn minimum_cache_clear_count(self, min: Option<usize>) -> Config	Configure a lazy DFA search to quit after a certain number of cache clearings.
regex_automata::hybrid::dfa::Config	new	-	fn new() -> Config	Return a new default lazy DFA builder configuration.
regex_automata::hybrid::dfa::Config	prefilter	-	fn prefilter(self, pre: Option<Prefilter>) -> Config	Set a prefilter to be used whenever a start state is entered.
regex_automata::hybrid::dfa::Config	quit	-	fn quit(self, byte: u8, yes: bool) -> Config	Add a "quit" byte to the lazy DFA.
regex_automata::hybrid::dfa::Config	skip_cache_capacity_check	-	fn skip_cache_capacity_check(self, yes: bool) -> Config	Configures construction of a lazy DFA to use the minimum cache capacity if the configured capacity is otherwise too small for the provided NFA.
regex_automata::hybrid::dfa::Config	specialize_start_states	-	fn specialize_start_states(self, yes: bool) -> Config	Enable specializing start states in the lazy DFA.
regex_automata::hybrid::dfa::Config	starts_for_each_pattern	-	fn starts_for_each_pattern(self, yes: bool) -> Config	Whether to compile a separate start state for each pattern in the lazy DFA.
regex_automata::hybrid::dfa::Config	unicode_word_boundary	-	fn unicode_word_boundary(self, yes: bool) -> Config	Heuristically enable Unicode word boundaries.
regex_automata::hybrid::dfa::DFA	always_match	-	fn always_match() -> Result<DFA, BuildError>	Create a new lazy DFA that matches every input.
regex_automata::hybrid::dfa::DFA	builder	-	fn builder() -> Builder	Return a builder for configuring the construction of a `Regex`.
regex_automata::hybrid::dfa::DFA	byte_classes	-	fn byte_classes(&self) -> &ByteClasses	Returns the equivalence classes that make up the alphabet for this DFA.
regex_automata::hybrid::dfa::DFA	clone	core::clone::Clone	fn clone(&self) -> DFA	
regex_automata::hybrid::dfa::DFA	config	-	fn config() -> Config	Return a default configuration for a `DFA`.
regex_automata::hybrid::dfa::DFA	create_cache	-	fn create_cache(&self) -> Cache	Create a new cache for this lazy DFA.
regex_automata::hybrid::dfa::DFA	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::hybrid::dfa::DFA	get_config	-	fn get_config(&self) -> &Config	Returns this lazy DFA's configuration.
regex_automata::hybrid::dfa::DFA	get_nfa	-	fn get_nfa(&self) -> &thompson::NFA	Returns a reference to the underlying NFA.
regex_automata::hybrid::dfa::DFA	match_len	-	fn match_len(&self, cache: &Cache, id: LazyStateID) -> usize	Returns the total number of patterns that match in this state.
regex_automata::hybrid::dfa::DFA	match_pattern	-	fn match_pattern(&self, cache: &Cache, id: LazyStateID, match_index: usize) -> PatternID	Returns the pattern ID corresponding to the given match index in the given state.
regex_automata::hybrid::dfa::DFA	memory_usage	-	fn memory_usage(&self) -> usize	Returns the memory usage, in bytes, of this lazy DFA.
regex_automata::hybrid::dfa::DFA	never_match	-	fn never_match() -> Result<DFA, BuildError>	Create a new lazy DFA that never matches any input.
regex_automata::hybrid::dfa::DFA	new	-	fn new(pattern: &str) -> Result<DFA, BuildError>	Parse the given regular expression using a default configuration and return the corresponding lazy DFA.
regex_automata::hybrid::dfa::DFA	new_many	-	fn new_many<P: AsRef<str>>(patterns: &[P]) -> Result<DFA, BuildError>	Parse the given regular expressions using a default configuration and return the corresponding lazy multi-DFA.
regex_automata::hybrid::dfa::DFA	next_eoi_state	-	fn next_eoi_state(&self, cache: &mut Cache, current: LazyStateID) -> Result<LazyStateID, CacheError>	Transitions from the current state to the next state for the special EOI symbol.
regex_automata::hybrid::dfa::DFA	next_state	-	fn next_state(&self, cache: &mut Cache, current: LazyStateID, input: u8) -> Result<LazyStateID, CacheError>	Transitions from the current state to the next state, given the next byte of input.
regex_automata::hybrid::dfa::DFA	next_state_untagged	-	fn next_state_untagged(&self, cache: &Cache, current: LazyStateID, input: u8) -> LazyStateID	Transitions from the current state to the next state, given the next byte of input and a state ID that is not tagged.
regex_automata::hybrid::dfa::DFA	next_state_untagged_unchecked	-	unsafe fn next_state_untagged_unchecked(&self, cache: &Cache, current: LazyStateID, input: u8) -> LazyStateID	Transitions from the current state to the next state, eliding bounds checks, given the next byte of input and a state ID that is not tagged.
regex_automata::hybrid::dfa::DFA	pattern_len	-	fn pattern_len(&self) -> usize	Returns the total number of patterns compiled into this lazy DFA.
regex_automata::hybrid::dfa::DFA	reset_cache	-	fn reset_cache(&self, cache: &mut Cache)	Reset the given cache such that it can be used for searching with the this lazy DFA (and only this DFA).
regex_automata::hybrid::dfa::DFA	start_state	-	fn start_state(&self, cache: &mut Cache, config: &start::Config) -> Result<LazyStateID, StartError>	Return the ID of the start state for this lazy DFA for the given starting configuration.
regex_automata::hybrid::dfa::DFA	start_state_forward	-	fn start_state_forward(&self, cache: &mut Cache, input: &Input<'_>) -> Result<LazyStateID, MatchError>	Return the ID of the start state for this lazy DFA when executing a forward search.
regex_automata::hybrid::dfa::DFA	start_state_reverse	-	fn start_state_reverse(&self, cache: &mut Cache, input: &Input<'_>) -> Result<LazyStateID, MatchError>	Return the ID of the start state for this lazy DFA when executing a reverse search.
regex_automata::hybrid::dfa::DFA	try_search_fwd	-	fn try_search_fwd(&self, cache: &mut Cache, input: &Input<'_>) -> Result<Option<HalfMatch>, MatchError>	Executes a forward search and returns the end position of the leftmost match that is found. If no match exists, then `None` is returned.
regex_automata::hybrid::dfa::DFA	try_search_overlapping_fwd	-	fn try_search_overlapping_fwd(&self, cache: &mut Cache, input: &Input<'_>, state: &mut OverlappingState) -> Result<(), MatchError>	Executes an overlapping forward search and returns the end position of matches as they are found. If no match exists, then `None` is returned.
regex_automata::hybrid::dfa::DFA	try_search_overlapping_rev	-	fn try_search_overlapping_rev(&self, cache: &mut Cache, input: &Input<'_>, state: &mut OverlappingState) -> Result<(), MatchError>	Executes a reverse overlapping search and returns the start of the position of the leftmost match that is found. If no match exists, then `None` is returned.
regex_automata::hybrid::dfa::DFA	try_search_rev	-	fn try_search_rev(&self, cache: &mut Cache, input: &Input<'_>) -> Result<Option<HalfMatch>, MatchError>	Executes a reverse search and returns the start of the position of the leftmost match that is found. If no match exists, then `None` is returned.
regex_automata::hybrid::dfa::DFA	try_which_overlapping_matches	-	fn try_which_overlapping_matches(&self, cache: &mut Cache, input: &Input<'_>, patset: &mut PatternSet) -> Result<(), MatchError>	Writes the set of patterns that match anywhere in the given search configuration to `patset`. If multiple patterns match at the same position and the underlying DFA supports overlapping matches, then all matching patterns are written to th…
regex_automata::hybrid::dfa::OverlappingState	clone	core::clone::Clone	fn clone(&self) -> OverlappingState	
regex_automata::hybrid::dfa::OverlappingState	eq	core::cmp::PartialEq	fn eq(&self, other: &OverlappingState) -> bool	
regex_automata::hybrid::dfa::OverlappingState	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::hybrid::dfa::OverlappingState	get_match	-	fn get_match(&self) -> Option<HalfMatch>	Return the match result of the most recent search to execute with this state.
regex_automata::hybrid::dfa::OverlappingState	start	-	fn start() -> OverlappingState	Create a new overlapping state that begins at the start state of any automaton.
regex_automata::hybrid::error::BuildError	clone	core::clone::Clone	fn clone(&self) -> BuildError	
regex_automata::hybrid::error::BuildError	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::hybrid::error::BuildError	fmt	core::fmt::Display	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
regex_automata::hybrid::error::BuildError	source	core::error::Error	fn source(&self) -> Option<&dyn std::error::Error + 'static>	
regex_automata::hybrid::error::CacheError	clone	core::clone::Clone	fn clone(&self) -> CacheError	
regex_automata::hybrid::error::CacheError	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::hybrid::error::CacheError	fmt	core::fmt::Display	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
regex_automata::hybrid::error::StartError	clone	core::clone::Clone	fn clone(&self) -> StartError	
regex_automata::hybrid::error::StartError	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::hybrid::error::StartError	fmt	core::fmt::Display	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
regex_automata::hybrid::error::StartError	source	core::error::Error	fn source(&self) -> Option<&dyn std::error::Error + 'static>	
regex_automata::hybrid::id::LazyStateID	clone	core::clone::Clone	fn clone(&self) -> LazyStateID	
regex_automata::hybrid::id::LazyStateID	cmp	core::cmp::Ord	fn cmp(&self, other: &LazyStateID) -> cmp::Ordering	
regex_automata::hybrid::id::LazyStateID	default	core::default::Default	fn default() -> LazyStateID	
regex_automata::hybrid::id::LazyStateID	eq	core::cmp::PartialEq	fn eq(&self, other: &LazyStateID) -> bool	
regex_automata::hybrid::id::LazyStateID	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::hybrid::id::LazyStateID	hash	core::hash::Hash	fn hash<__H: hash::Hasher>(&self, state: &mut __H)	
regex_automata::hybrid::id::LazyStateID	is_dead	-	const fn is_dead(&self) -> bool	Return true if and only if this represents a dead state. A dead state is a state that can never transition to any other state except the dead state. When a dead state is seen, it generally indicates that a search should stop.
regex_automata::hybrid::id::LazyStateID	is_match	-	const fn is_match(&self) -> bool	Return true if and only if this lazy state ID has been tagged as a match state.
